,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
824,49,0,1,1261,1,7,3,5,2,1,31,2,3,6,3,0,10965,12066,8,0,24,4,3,0,26,2,3,5,2,0,0
825,29,0,1,592,1,7,3,0,4,1,59,3,1,2,1,0,2062,19384,3,0,14,3,2,0,11,2,3,3,2,1,2
826,41,1,1,1102,0,1,2,0,2,0,94,3,2,0,4,0,5993,19479,8,1,11,3,1,0,8,0,1,6,4,0,5
827,40,0,2,1184,0,2,4,1,2,1,62,3,2,0,2,1,4327,25440,5,0,12,3,4,3,5,2,3,0,0,0,0
828,36,0,0,845,0,1,5,1,4,0,45,3,2,0,4,0,6653,15276,4,0,15,3,2,0,7,6,3,1,0,0,0
829,27,0,2,1410,0,3,1,1,4,0,71,4,2,0,4,2,4647,16673,1,1,20,4,2,2,6,3,3,6,5,0,4
830,38,0,1,1495,1,4,2,1,4,0,87,3,1,2,3,1,3306,26176,7,0,19,3,4,1,7,5,2,0,0,0,0
831,30,0,1,438,1,18,3,0,1,0,75,3,1,1,3,0,2632,23910,1,0,14,3,3,0,5,4,2,5,4,0,4
832,34,0,1,258,0,21,4,0,4,1,74,4,2,0,4,0,5337,19921,1,0,12,3,4,0,10,3,3,10,7,5,7
833,48,0,1,817,0,2,1,3,2,1,56,4,2,0,2,1,8120,18597,3,0,12,3,4,0,12,3,3,2,2,2,2
834,45,0,1,192,1,10,2,0,1,1,69,3,1,1,4,1,2654,9655,3,0,21,4,4,2,8,3,2,2,2,0,2
835,32,0,1,495,1,10,3,1,3,1,64,3,3,4,4,0,11244,21072,2,0,25,4,2,0,10,5,4,5,2,0,0
836,55,0,1,147,1,20,2,2,2,1,37,3,2,2,4,1,5415,15972,3,1,19,3,4,1,12,4,3,10,7,0,8
837,19,0,1,645,1,9,2,0,3,1,54,3,1,1,1,0,2552,7172,1,0,25,4,3,0,1,4,3,1,1,0,0
838,45,0,1,930,0,9,3,3,4,1,74,3,3,0,1,2,10761,19239,4,1,12,3,3,1,18,2,3,5,4,0,2
839,55,0,0,177,1,8,1,1,4,1,37,2,4,6,2,2,13577,25592,1,1,15,3,4,1,34,3,3,33,9,15,0
840,53,1,1,1168,0,24,4,0,1,1,66,3,3,0,1,0,10448,5843,6,1,13,3,2,0,15,2,2,2,2,2,2
841,25,0,1,949,1,1,3,2,1,1,81,3,1,2,4,1,3229,4910,4,0,11,3,2,1,7,2,2,3,2,0,2
842,49,0,1,465,1,6,1,0,3,0,41,2,4,6,3,1,13966,11652,2,1,19,3,2,1,30,3,3,15,11,2,12
843,43,0,1,574,1,11,3,0,1,1,30,3,3,6,3,1,7510,16873,1,0,17,3,2,1,10,1,3,10,9,0,9
844,47,1,0,666,1,29,4,0,1,1,88,3,3,4,2,1,11849,10268,1,1,12,3,4,1,10,2,2,10,7,9,9
845,33,0,1,147,1,4,4,1,3,0,47,2,1,1,2,1,2622,13248,6,0,21,4,4,0,7,3,3,3,2,1,1
846,29,0,1,598,1,9,3,0,3,1,91,4,1,1,3,1,2451,22376,6,0,18,3,1,2,5,2,2,1,0,0,0
847,32,0,2,1316,1,2,2,0,4,0,38,3,2,1,3,0,4998,2338,4,1,14,3,4,0,10,2,3,8,7,0,7
848,33,0,1,147,2,2,3,4,2,1,99,3,1,8,3,1,3600,8429,1,0,13,3,4,1,5,2,3,5,4,1,4
849,27,1,1,1420,0,2,1,3,3,1,85,3,1,5,1,2,3041,16346,0,0,11,3,2,1,5,3,3,4,3,0,2
850,43,0,1,1473,1,8,4,5,3,0,74,3,2,6,3,2,4522,2227,4,1,14,3,4,0,8,3,3,5,2,0,2
851,33,0,1,867,1,8,4,0,4,1,90,4,1,1,1,1,3143,6076,6,0,19,3,2,1,14,1,3,10,8,7,6
852,29,1,1,1092,1,1,4,1,1,1,36,3,1,1,4,1,4787,26124,9,1,14,3,2,3,4,3,4,2,2,2,2
853,26,1,1,1330,1,21,3,1,1,1,37,3,1,2,3,2,2377,19373,1,0,20,4,3,1,1,0,2,1,1,0,0
854,27,0,1,1103,1,14,3,0,1,1,42,3,1,1,1,1,2235,14377,1,1,14,3,4,2,9,3,2,9,7,6,8
855,26,0,1,1167,0,5,3,5,4,0,30,2,1,5,3,0,2966,21378,0,0,18,3,4,0,5,2,3,4,2,0,0
856,52,1,1,723,1,8,4,1,3,1,85,2,2,1,2,1,4941,17747,2,0,15,3,1,0,11,3,2,8,2,7,7
857,48,0,1,163,0,2,5,3,2,0,37,3,2,0,4,1,4051,19658,2,0,14,3,1,1,14,2,3,9,7,6,7
858,26,1,1,920,2,20,2,1,4,0,69,3,1,8,2,1,2148,6889,0,1,11,3,3,0,6,3,3,5,1,1,4
859,45,0,1,194,1,9,3,0,2,1,60,3,2,2,2,2,2348,10901,8,0,18,3,3,1,20,2,1,17,9,0,15
860,31,0,2,798,1,7,2,0,3,0,48,2,3,3,3,1,8943,14034,1,0,24,4,1,1,10,2,3,10,9,8,9
861,47,0,1,1176,2,26,4,0,4,0,98,3,5,4,3,1,19658,5220,3,0,11,3,3,1,27,2,3,5,2,1,0
862,27,0,0,210,0,1,1,3,3,1,73,3,2,0,2,1,6349,22107,0,1,13,3,4,1,6,0,3,5,4,1,4
863,28,0,1,440,1,21,3,1,3,1,42,3,1,1,4,1,2713,6672,1,0,11,3,3,1,5,2,1,5,2,0,2
864,57,0,1,593,1,1,4,1,4,1,88,3,2,6,3,1,6755,2967,2,0,11,3,3,0,15,2,3,3,2,1,2
865,28,0,0,120,0,4,3,1,2,1,43,3,2,0,3,1,4221,8863,1,0,15,3,2,0,5,3,4,5,4,0,4
866,23,0,1,885,1,4,3,1,1,1,58,4,1,1,1,1,2819,8544,2,0,16,3,1,1,5,3,4,3,2,0,2
867,38,0,1,702,0,1,4,0,1,0,59,2,2,0,4,0,8686,12930,4,0,22,4,3,0,12,2,4,8,3,0,7
868,32,0,1,634,1,5,4,5,2,0,35,4,1,1,4,1,3312,18783,3,0,17,3,4,2,6,3,3,3,2,0,2
869,44,0,1,170,1,1,4,0,2,1,78,4,2,6,1,1,5033,9364,2,0,15,3,4,1,10,5,3,2,0,2,2
870,58,1,2,781,1,2,1,0,4,1,57,2,1,2,4,2,2380,13384,9,1,14,3,4,1,3,3,2,1,0,0,0
871,33,1,1,527,1,1,4,5,4,1,63,3,1,1,4,0,2686,5207,1,1,13,3,3,0,10,2,2,10,9,7,8
872,29,1,1,896,1,18,1,1,3,1,86,2,1,1,4,0,2389,14961,1,1,13,3,3,0,4,3,2,4,3,0,1
873,46,0,1,706,1,2,2,0,4,1,82,3,3,3,4,2,8578,19989,3,0,14,3,3,1,12,4,2,9,8,4,7
874,45,0,1,374,0,20,3,0,4,0,50,3,2,0,3,0,4850,23333,8,0,15,3,3,0,8,3,3,5,3,0,1
875,48,0,1,969,1,2,2,2,4,1,76,4,1,2,2,0,2559,16620,5,0,11,3,3,0,7,4,2,1,0,0,0
876,35,1,2,880,0,12,4,5,4,1,36,3,2,0,4,0,4581,10414,3,1,24,4,1,0,13,2,4,11,9,6,7
877,38,0,2,1186,1,3,4,5,3,1,44,3,1,1,3,1,2821,2997,3,0,16,3,1,1,8,2,3,2,2,2,2
878,37,0,1,446,1,1,4,0,2,0,65,3,2,3,2,1,6447,15701,6,0,12,3,2,1,8,2,2,6,5,4,3
879,48,0,1,1224,1,10,3,0,4,1,91,2,5,7,2,1,19665,13583,4,0,12,3,4,0,29,3,3,22,10,12,9
880,35,0,1,1296,1,5,4,2,3,1,62,3,3,3,2,0,8095,18264,0,0,13,3,4,0,17,5,3,16,6,0,13
881,47,0,2,1379,1,16,4,1,3,1,64,4,2,3,3,2,5067,6759,1,1,19,3,3,0,20,3,4,19,10,2,7
882,30,0,0,641,0,25,2,2,4,0,85,3,2,0,3,1,4736,6069,7,1,12,3,2,1,4,2,4,2,2,2,2
883,30,0,1,1138,1,6,3,2,1,0,48,2,2,2,4,1,4627,23631,0,0,12,3,1,1,10,6,3,9,2,6,7
884,38,0,1,827,1,1,4,0,2,0,33,4,2,6,4,0,7625,19383,0,0,13,3,3,0,10,4,2,9,7,1,8
885,32,0,1,371,0,19,3,0,4,1,80,1,3,0,3,1,9610,3840,3,0,13,3,3,1,10,2,1,4,3,0,2
886,31,0,1,326,0,8,2,0,1,1,31,3,3,0,4,2,10793,8386,1,0,18,3,1,1,13,5,3,13,7,9,9
887,40,0,1,543,1,1,4,0,1,1,83,3,1,2,4,1,2406,4060,8,0,19,3,3,2,8,3,2,1,0,0,0
888,34,0,1,971,0,1,3,2,4,1,64,2,3,0,3,1,7083,12288,1,1,14,3,4,0,10,3,3,10,9,8,6
889,43,0,1,920,1,3,3,0,3,1,96,1,5,7,4,1,19740,18625,3,0,14,3,2,1,25,2,3,8,7,0,7
890,29,0,2,1404,0,20,3,2,3,0,84,3,1,5,4,1,2157,18203,1,0,15,3,2,1,3,5,3,3,1,0,2
891,51,0,1,942,1,3,3,2,1,0,53,3,3,4,3,1,13116,22984,2,0,11,3,4,0,15,2,3,2,2,2,2
892,20,1,1,1097,1,11,3,1,4,0,98,2,1,1,1,0,2600,18275,1,1,15,3,1,0,1,2,3,1,0,0,0
893,32,1,1,515,1,1,3,0,4,1,62,2,1,2,3,0,3730,9571,0,1,14,3,4,0,4,2,1,3,2,1,2
894,58,0,1,605,0,21,3,0,4,0,72,3,4,4,4,1,17875,11761,4,1,13,3,3,1,29,2,2,1,0,0,0
895,27,0,1,1354,1,2,4,2,2,1,41,3,1,1,2,1,2226,6073,1,0,11,3,3,1,6,3,2,5,3,1,2
896,29,0,1,1082,1,9,4,1,4,0,43,3,1,2,3,1,2974,25412,9,0,17,3,3,1,9,2,3,5,3,1,2
897,34,1,1,1107,2,9,4,2,1,0,52,3,1,8,3,1,2742,3072,1,0,15,3,4,0,2,0,3,2,2,2,2
898,34,0,1,1333,0,10,4,0,3,0,87,3,1,5,3,1,2220,18410,1,1,19,3,4,1,1,2,3,1,1,0,0
899,27,0,1,269,1,5,1,2,3,1,42,2,3,7,4,2,12808,8842,1,1,16,3,2,1,9,3,3,9,8,0,8
900,49,0,2,1064,1,2,1,0,2,1,42,3,5,7,4,1,19161,13738,3,0,15,3,4,0,28,3,3,5,4,4,3
901,37,0,1,1115,1,1,4,0,1,1,51,2,2,3,3,2,5993,2689,1,0,18,3,3,1,7,2,4,7,5,0,7
902,29,0,2,1413,0,1,1,1,2,0,42,3,3,0,4,1,7918,6599,1,0,14,3,4,1,11,5,3,11,10,4,1
903,39,0,1,412,1,13,4,1,3,0,94,2,4,4,2,2,17123,17334,6,1,13,3,4,2,21,4,3,19,9,15,2
904,35,0,1,1315,1,22,3,0,2,0,71,4,3,4,2,2,11996,19100,7,0,18,3,2,1,10,6,2,7,7,6,2
905,54,0,1,157,1,10,3,1,3,0,77,3,2,3,1,0,4440,25198,6,1,19,3,4,0,9,3,3,5,2,1,4
906,28,0,1,895,1,15,2,0,1,1,50,3,1,2,3,2,2207,22482,1,0,16,3,4,1,4,5,2,4,2,2,2
907,45,0,0,336,0,26,3,3,1,1,52,2,2,0,1,1,4385,24162,1,0,15,3,1,1,10,2,3,10,7,4,5
908,41,0,1,645,0,1,3,3,2,1,49,4,3,0,1,1,8392,19566,1,0,16,3,3,1,10,2,3,10,7,0,7
909,32,0,1,1062,1,2,3,1,3,0,75,3,1,2,2,1,2370,3956,1,0,13,3,3,1,8,4,3,8,0,0,7
910,59,0,2,1225,0,1,1,0,1,0,57,2,2,0,3,0,5473,24668,7,0,11,3,4,0,20,2,2,4,3,1,3
911,35,1,2,130,1,25,4,0,4,0,96,3,1,1,2,2,2022,16612,1,1,19,3,1,1,10,3,2,10,2,7,8
912,50,0,2,1234,1,20,5,1,2,1,41,3,4,6,3,1,11245,20689,2,1,15,3,3,1,32,3,3,30,8,12,13
913,52,0,1,1325,1,11,4,0,4,0,82,3,2,2,3,1,3149,21821,8,0,20,4,2,1,9,3,3,5,2,1,4
914,40,0,2,902,1,26,2,1,3,0,92,2,2,1,4,1,4422,21203,3,1,13,3,4,1,16,3,1,1,1,0,0
915,27,0,2,591,1,2,3,1,4,1,87,3,1,1,4,0,2580,6297,2,0,13,3,3,0,6,0,2,4,2,1,2
916,32,1,0,1474,0,11,4,5,4,1,60,4,2,0,3,1,4707,23914,8,0,12,3,4,0,6,2,3,4,2,1,2
917,37,0,0,1413,1,5,2,2,3,1,84,4,1,2,3,0,3500,25470,0,0,14,3,1,0,7,2,1,6,5,1,3
918,34,0,1,404,1,2,4,2,3,0,98,3,2,6,4,0,6687,6163,1,0,11,3,4,0,14,2,4,14,11,4,11
919,24,0,0,830,0,13,2,0,4,0,78,3,1,5,2,1,2033,7103,1,0,13,3,3,1,1,2,3,1,0,0,0
920,54,0,1,1441,1,17,3,2,3,0,56,3,3,3,3,1,10739,13943,8,0,11,3,3,1,22,2,3,10,7,0,8
921,53,0,2,124,0,2,3,3,3,0,38,2,3,0,2,1,7525,23537,2,0,12,3,1,1,30,2,3,15,7,6,12
922,32,1,1,374,1,25,4,0,1,1,87,3,1,2,4,0,2795,18016,1,1,24,4,3,0,1,2,1,1,0,0,1
923,25,0,1,1382,0,8,2,5,1,0,85,3,2,0,3,2,4907,13684,0,1,22,4,2,1,6,3,2,5,3,0,4
924,31,0,1,329,1,1,2,0,4,1,98,2,1,2,1,1,2218,16193,1,0,12,3,3,1,4,3,3,4,2,3,2
925,40,0,1,1322,1,2,4,0,3,1,52,2,1,1,3,0,2809,2725,2,0,14,3,4,0,8,2,3,2,2,2,2
926,52,0,1,1053,1,1,2,0,4,1,70,3,4,4,4,1,17099,13829,2,0,15,3,2,1,26,2,2,9,8,7,8
927,31,0,2,793,0,20,3,0,3,1,67,4,1,5,4,1,2791,21981,0,0,12,3,1,1,3,4,3,2,2,2,2
928,42,0,0,495,1,2,1,0,3,1,37,3,4,4,3,1,17861,26582,0,1,13,3,4,0,21,3,2,20,8,2,10
929,29,1,2,746,0,24,3,2,3,1,45,4,1,5,1,0,1091,10642,1,0,17,3,4,0,1,3,3,1,0,0,0
930,33,0,2,1392,1,3,4,0,4,0,56,3,1,1,3,1,2909,23159,1,1,11,3,3,0,8,3,3,8,7,3,0
931,40,0,1,896,1,2,3,1,3,1,68,3,1,1,3,2,2345,8045,2,0,14,3,3,1,8,3,4,3,1,1,2
932,24,0,1,581,1,9,3,1,3,1,62,4,1,1,3,1,4401,17616,1,0,16,3,4,1,5,1,3,5,3,0,4
933,45,0,0,1050,0,9,4,0,2,0,65,2,2,0,3,1,5593,17970,1,0,13,3,4,1,15,2,3,15,10,4,12
934,31,0,1,691,0,7,3,3,4,1,73,3,2,0,4,2,7547,7143,4,0,12,3,4,3,13,3,3,7,7,1,7
935,28,0,1,304,0,9,4,0,2,1,92,3,2,0,4,0,5253,20750,1,0,16,3,4,0,7,1,3,7,5,0,7
936,33,1,2,1076,1,3,3,0,1,1,70,3,1,1,1,0,3348,3164,1,1,11,3,1,0,10,3,3,10,8,9,7
937,42,0,2,1271,1,2,1,1,2,1,35,3,1,1,4,0,2515,9068,5,1,14,3,4,0,8,2,3,2,1,2,2
938,58,0,1,848,1,23,4,0,1,1,88,3,1,1,3,2,2372,26076,1,0,12,3,4,2,2,3,3,2,2,2,2
939,32,0,2,1005,1,2,2,0,4,1,79,3,1,2,4,0,3068,11864,0,0,13,3,3,0,8,2,2,7,7,3,6
940,55,0,1,685,0,26,5,3,3,1,60,2,5,4,4,1,19586,23037,1,0,21,4,3,1,36,3,3,36,6,2,13
941,60,0,1,370,1,1,4,1,3,1,92,1,3,6,4,2,10883,20467,3,0,20,4,3,1,19,2,4,1,0,0,0
942,37,0,2,1278,0,1,4,1,3,1,31,1,2,0,4,2,9525,7677,1,0,14,3,3,2,6,2,2,6,3,1,3
943,53,0,1,238,0,1,1,1,4,0,34,3,2,0,1,0,8381,7507,7,0,20,4,4,0,18,2,4,14,7,8,10
944,33,0,1,501,1,15,2,1,2,0,95,3,2,6,4,1,4878,21653,0,1,13,3,1,1,10,6,3,9,7,8,1
945,32,1,1,1089,1,7,2,0,4,1,79,3,2,2,3,1,4883,22845,1,0,18,3,1,1,10,3,3,10,4,1,1
946,33,0,2,515,1,1,2,0,1,0,98,3,3,7,4,0,13458,15146,1,1,12,3,3,0,15,1,3,15,14,8,12
947,43,0,1,982,1,12,3,0,1,1,59,2,4,7,2,2,14336,4345,1,0,11,3,3,1,25,3,3,25,10,3,9
948,28,0,1,1217,1,1,3,1,3,0,67,3,1,1,1,1,3591,12719,1,0,25,4,3,1,3,3,3,3,2,1,2
949,59,0,1,1429,1,18,4,1,4,1,67,3,3,3,4,0,10512,20002,6,0,12,3,4,0,25,6,2,9,7,5,4
950,35,0,1,672,1,25,3,2,4,1,78,2,3,3,2,1,10903,9129,3,0,16,3,1,0,16,2,3,13,10,4,8
951,33,0,1,1069,1,1,3,0,2,0,42,2,2,6,4,0,6949,12291,0,0,14,3,1,0,6,3,3,5,0,1,4
952,27,0,1,608,1,1,2,0,3,0,68,3,3,3,1,1,7412,6009,1,0,11,3,4,0,9,3,3,9,7,0,7
953,51,0,1,1405,1,11,2,2,4,0,82,2,4,3,2,0,13142,24439,3,0,16,3,2,0,29,1,2,5,2,0,3
954,28,0,1,857,1,10,3,5,3,0,59,3,2,1,3,0,3660,7909,3,0,13,3,4,0,10,4,4,8,7,1,7
955,49,1,2,1475,1,28,2,0,1,1,97,2,2,2,1,0,4284,22710,3,0,20,4,1,0,20,2,3,4,3,1,3
956,37,0,1,977,1,1,3,0,4,0,56,2,2,3,4,1,6474,9961,1,0,13,3,2,1,14,2,2,14,8,3,11
957,26,0,1,157,1,1,3,1,3,1,95,3,1,2,1,0,2867,20006,0,0,13,3,4,0,8,6,2,7,7,7,6
958,42,0,1,1147,2,10,3,4,3,0,31,3,4,4,1,1,16799,16616,0,0,14,3,3,1,21,5,3,20,7,0,9
959,37,0,1,783,1,7,4,1,4,1,78,3,2,1,1,1,4284,13588,5,1,22,4,3,1,16,2,3,5,3,0,4
960,38,0,2,471,1,12,3,0,1,1,45,2,2,6,1,2,6288,4284,2,0,15,3,3,1,13,3,2,4,3,1,2
961,41,0,0,247,1,7,1,0,2,0,55,1,5,7,3,2,19973,20284,1,0,22,4,2,2,21,3,3,21,16,5,10
962,36,0,1,796,1,12,5,1,4,0,51,2,3,3,4,0,8858,15669,0,0,11,3,2,0,15,2,2,14,8,7,8
963,41,0,1,509,1,7,2,2,2,0,43,4,1,1,3,1,3376,18863,1,0,13,3,3,0,10,3,3,10,6,0,8
964,40,1,1,299,0,25,4,3,4,1,57,2,3,0,2,0,9094,17235,2,1,12,3,3,0,9,2,3,5,4,1,0
965,32,0,2,1311,1,7,3,0,2,1,100,4,1,2,2,1,2794,26062,1,0,20,4,3,0,5,3,1,5,1,0,3
966,50,0,2,809,0,12,3,3,3,0,77,3,3,0,4,0,9208,6645,4,0,11,3,4,0,16,3,3,2,2,2,1
967,36,0,1,188,1,7,4,5,2,1,65,3,1,1,4,0,4678,23293,2,0,18,3,3,0,8,6,3,6,2,0,1
968,29,1,1,408,1,25,5,2,3,0,71,2,1,1,2,1,2546,18300,5,0,16,3,2,0,6,2,4,2,2,1,1
969,38,0,1,433,2,1,3,4,3,1,37,4,1,8,3,1,2844,6004,1,0,13,3,4,1,7,2,4,7,6,5,0
970,41,0,0,552,2,4,3,4,3,1,60,1,2,8,2,1,6430,20794,6,0,19,3,2,1,10,4,3,3,2,1,2
971,47,0,1,571,0,14,3,1,3,0,78,3,2,0,3,1,4591,24200,3,1,17,3,3,1,11,4,2,5,4,1,2
972,40,0,1,1308,1,14,3,1,3,1,44,2,5,7,3,0,19626,17544,1,0,14,3,1,0,21,2,4,20,7,4,9
973,41,0,1,796,0,4,1,3,3,0,81,3,3,0,3,2,10447,26458,0,1,13,3,4,1,23,3,4,22,14,13,5
974,48,0,1,1469,1,20,4,1,4,1,51,3,1,1,3,1,2259,5543,4,0,17,3,1,2,13,2,2,0,0,0,0
975,29,0,1,1401,1,6,1,1,2,0,54,3,1,2,4,1,3131,26342,1,0,13,3,1,1,10,5,3,10,8,0,8
976,54,0,1,397,2,19,4,1,3,1,88,3,3,8,2,1,10725,6729,2,0,15,3,3,1,16,1,4,9,7,7,1
977,33,1,1,587,1,10,1,1,1,1,38,1,1,2,4,2,3408,6705,7,0,13,3,1,3,8,2,3,4,3,1,3
978,31,0,0,976,1,3,2,1,3,1,48,3,1,1,1,2,3065,3995,1,1,13,3,4,1,4,3,4,4,2,2,3
979,32,1,1,1259,1,2,4,0,4,1,95,3,1,2,2,0,1393,24852,1,0,12,3,1,0,1,2,3,1,0,0,0
980,29,0,2,995,1,2,1,0,1,1,87,3,2,6,4,2,8853,24483,1,0,19,3,4,1,6,0,4,6,4,1,3
981,39,0,0,439,1,9,3,0,3,1,70,3,2,2,2,0,6782,8770,9,0,15,3,3,0,9,2,2,5,4,0,3
982,47,0,1,359,1,2,4,1,1,0,82,3,4,7,3,1,17169,26703,3,0,19,3,2,2,26,2,4,20,17,5,6
983,49,0,1,301,1,22,4,5,1,0,72,3,4,7,2,1,16413,3498,3,0,16,3,2,2,27,2,3,4,2,1,2
984,42,0,2,532,1,29,2,0,1,0,92,3,2,1,3,2,4556,12932,2,0,11,3,2,1,19,3,3,5,4,0,2
985,30,1,1,138,1,22,3,0,1,0,48,3,1,1,3,1,2132,11539,4,1,11,3,2,0,7,2,3,5,2,0,1
986,49,0,1,722,1,25,4,0,3,0,84,3,1,2,1,1,3211,22102,1,0,14,3,4,1,10,3,2,9,6,1,4
987,30,0,1,1427,1,2,1,1,2,1,35,2,1,2,4,0,2720,11162,0,0,13,3,4,0,6,3,3,5,3,1,2
988,36,0,0,1351,1,9,4,0,1,1,66,4,1,2,2,1,2810,9238,1,0,22,4,2,0,5,3,3,5,4,0,2
989,39,0,1,492,1,12,3,1,4,1,66,3,2,3,2,1,5295,7693,4,0,21,4,3,0,7,3,3,5,4,1,0
990,32,0,1,334,1,5,2,0,1,1,80,4,1,1,2,2,3298,15053,0,1,12,3,4,2,7,5,2,6,2,0,5
991,27,0,1,894,1,9,3,1,4,0,99,3,1,1,2,0,2279,11781,1,0,16,3,4,0,7,2,2,7,7,0,3
992,35,0,2,1182,0,11,2,3,4,1,54,3,2,0,4,2,4968,18500,1,0,11,3,4,1,5,3,3,5,2,0,2
993,36,0,1,329,0,16,4,3,3,0,98,2,2,0,1,1,5647,13494,4,0,13,3,1,2,11,3,2,3,2,0,2
994,45,0,0,805,1,4,2,0,3,1,57,3,2,2,2,1,4447,23163,1,0,12,3,2,0,9,5,2,9,7,0,8
995,45,0,2,1297,1,1,4,1,2,1,44,3,2,6,3,0,5399,14511,4,0,12,3,3,0,12,3,3,4,2,0,3
996,47,0,0,1169,1,14,4,2,3,1,64,3,2,1,2,1,5467,2125,8,0,18,3,3,1,16,4,4,8,7,1,7
997,35,0,2,138,1,2,3,1,2,0,37,3,2,2,2,0,4425,15986,5,0,11,3,4,0,10,5,3,6,2,1,2
998,42,0,1,622,1,2,4,0,3,0,81,3,2,6,4,1,4089,5718,1,0,13,3,2,2,10,4,3,10,2,2,2
999,35,1,1,556,1,23,2,0,2,1,50,2,2,3,3,1,5916,15497,3,1,13,3,1,0,8,1,3,1,0,0,1
1000,45,0,1,954,0,2,2,2,2,1,46,1,2,5,3,0,6632,12388,0,0,13,3,1,0,9,3,3,8,7,3,1
1001,31,0,1,746,1,8,4,0,3,0,61,3,2,3,4,0,4424,20682,1,0,23,4,4,0,11,2,3,11,7,1,8
1002,36,0,2,1302,1,6,4,0,1,1,80,4,2,2,1,1,5562,19711,3,1,13,3,4,1,9,3,3,3,2,0,2
1003,31,1,1,1365,0,13,4,1,2,1,46,3,2,0,1,2,4233,11512,2,0,17,3,3,0,9,2,1,3,1,1,2
1004,32,0,1,859,1,4,3,0,3,0,98,2,2,3,3,1,6162,19124,1,0,12,3,3,1,14,3,3,14,13,6,8
1005,33,0,1,1216,0,8,4,3,3,1,39,3,2,0,3,2,7104,20431,0,0,12,3,4,0,6,3,3,5,0,1,2
1006,29,0,1,590,1,4,3,2,4,0,91,2,1,1,1,2,2109,10007,1,0,13,3,3,1,1,2,3,1,0,0,0
1007,32,1,1,964,0,1,2,0,1,1,34,1,2,0,2,0,6735,12147,6,0,15,3,2,0,10,2,3,0,0,0,0
1008,42,0,1,188,1,29,3,1,2,1,56,1,2,2,4,0,4272,9558,4,0,19,3,1,0,16,3,3,1,0,0,0
1009,35,0,0,1097,1,11,2,1,3,1,79,2,3,6,1,1,9884,8302,2,1,13,3,3,1,10,3,3,4,0,2,3
1010,37,0,1,558,0,2,3,3,4,1,75,3,2,0,3,1,9602,3010,4,1,11,3,3,1,17,3,2,3,0,1,0
1011,42,0,1,265,0,5,2,3,4,1,90,3,5,4,3,1,18303,7770,6,0,13,3,2,0,21,3,4,1,0,0,0
1012,32,1,2,238,1,5,2,0,1,0,47,4,1,1,3,0,2432,15318,3,1,14,3,1,0,8,2,3,4,1,0,3
1013,45,0,1,1329,1,2,2,5,4,0,59,2,2,3,4,2,5770,5388,1,0,19,3,1,2,10,3,3,10,7,3,9
1014,47,0,1,207,1,9,4,0,2,0,64,3,1,2,3,0,2105,5411,4,0,12,3,3,0,7,2,3,2,2,2,0
1015,41,0,1,918,0,6,3,3,4,1,35,3,3,0,3,0,9241,15869,1,0,12,3,2,0,10,3,3,10,8,8,7
1016,26,0,2,1096,1,6,3,5,3,1,61,4,1,2,4,1,2544,7102,0,0,18,3,1,1,8,3,3,7,7,7,7
1017,32,0,1,117,0,13,4,0,2,1,73,3,2,0,4,2,4403,9250,2,0,11,3,3,1,8,3,2,5,2,0,3
1018,51,0,2,1456,1,1,4,1,1,0,30,2,3,6,1,0,7484,25796,3,0,20,4,3,0,23,1,2,13,12,12,8
1019,35,0,1,219,1,16,2,5,4,0,44,2,2,3,2,1,4788,25388,0,1,11,3,4,0,4,2,3,3,2,0,2
1020,33,0,1,536,0,10,5,3,4,1,82,4,3,0,3,2,8380,21708,0,1,14,3,4,2,10,3,3,9,8,0,8
1021,33,0,0,775,1,4,3,2,4,1,90,3,2,1,2,2,3055,6194,5,0,15,3,4,2,11,2,2,9,8,1,7
1022,35,0,1,802,1,10,3,5,2,1,45,3,1,2,4,2,3917,9541,1,0,20,4,1,1,3,4,2,3,2,1,2
1023,36,0,1,928,0,1,2,0,2,1,56,3,2,0,4,1,6201,2823,1,1,14,3,4,1,18,1,2,18,14,4,11
1024,36,1,1,530,0,3,1,0,3,1,51,2,3,0,4,1,10325,5518,1,1,11,3,1,1,16,6,3,16,7,3,7
1025,43,0,2,559,1,10,4,0,3,0,82,2,2,2,3,2,5257,6227,1,0,11,3,2,1,9,3,4,9,7,0,0
1026,53,0,1,1070,1,3,4,1,3,1,45,3,4,7,3,1,17584,21016,3,1,16,3,4,3,21,5,2,5,3,1,3
1027,37,0,1,1239,2,8,2,5,3,1,89,3,2,8,2,2,4071,12832,2,0,13,3,3,0,19,4,2,10,0,4,7
1028,28,1,1,1485,1,12,1,0,3,0,79,3,1,2,4,1,2515,22955,1,1,11,3,4,0,1,4,2,1,1,0,0
1029,41,0,2,1200,1,22,3,0,4,0,75,3,2,1,4,2,5467,13953,3,1,14,3,1,2,12,4,2,6,2,3,3
